act_number,tree_adress,Latitude,Longitude,tree_cut_requester,tree_characteristics,number,date,cutting_act,was_cut,date_number,date_UTF,tree_adress_shorten
"№ 3636
 від 13.02.18","м. Кропивницький вул. Добровольського, 3 (навпроти під'їзду № 3)",48.53504686686963,32.27483241182274,Голова гаражного кооперативу «Віраж» Водотика А.М.,яблуня діам. 20-25 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 3"
"№ 3637
 від 13.02.18","м. Кропивницький вул. Шатила , 3 (біля в'їзду у двір)",48.50782710437139,32.262955113343324,КП «ЖЕО № 3» Міської ради міста Кропивницького,клен діам. 40-45 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Шатила , 3"
"№ 3638
 від 13.02.18",м. Кропивницький вул. Гоголя (уздовж дороги біля будинку № 63),48.50777876835389,32.26257446884636,ГО «Озеленення Кропивницький»,клен діам. 35-40 см,1,№ 402/03-01-06 від 23.02.18,23.02.18,True,№ 402/03-01-06,23.02.18,м. Кропивницький вул. Гоголя
"№ 3639
 від 13.02.18","м. Кропивницький вул. Архангельська, 34 (у дворі будинку)",48.50905613439308,32.27590331822838,гр. Наконечна Н.В.,акація діам. 30-35 сс,1,№ 933/03-01-06 від 06.04.18,06.04.18,True,№ 933/03-01-06,06.04.18,"м. Кропивницький вул. Архангельська, 34"
"№ 3640
 від 20.02.18","м. Кропивницький вул. Глинки, 1 (на території закладу)",48.508045058726836,32.26248962087822,ЗОШ № 32,яблуня діам. 20-30 см,7,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Глинки, 1"
"№ 3640
 від 20.02.18","м. Кропивницький вул. Глинки, 1 (на території закладу)",48.50811345662374,32.26247895328979,ЗОШ № 32,яблуня діам. 20-30 см,7,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Глинки, 1"
"№ 3640
 від 20.02.18","м. Кропивницький вул. Глинки, 1 (на території закладу)",48.50775819252505,32.26218648241472,ЗОШ № 32,яблуня діам. 20-30 см,7,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Глинки, 1"
"№ 3640
 від 20.02.18","м. Кропивницький вул. Глинки, 1 (на території закладу)",48.50803724683334,32.26215132771897,ЗОШ № 32,яблуня діам. 20-30 см,7,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Глинки, 1"
"№ 3640
 від 20.02.18","м. Кропивницький вул. Глинки, 1 (на території закладу)",48.508033911406905,32.26249531985192,ЗОШ № 32,яблуня діам. 20-30 см,7,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Глинки, 1"
"№ 3640
 від 20.02.18","м. Кропивницький вул. Глинки, 1 (на території закладу)",48.507762283345265,32.26218488593998,ЗОШ № 32,яблуня діам. 20-30 см,7,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Глинки, 1"
"№ 3640
 від 20.02.18","м. Кропивницький вул. Глинки, 1 (на території закладу)",48.5081327822813,32.26221978782561,ЗОШ № 32,яблуня діам. 20-30 см,7,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Глинки, 1"
"№ 3641
 від 20.02.18","м. Кропивницький вул. Волкова, 28, корп. 2",48.49813980127859,32.22555738662926,КП «ЖЕО № 3» Міської ради міста Кропивницького,абрикос - 20-25 см,2,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Волкова, 28, корп. 2"
"№ 3641
 від 20.02.18","м. Кропивницький вул. Волкова, 28, корп. 2",48.49814243727138,32.225295798023346,КП «ЖЕО № 3» Міської ради міста Кропивницького,абрикос - 20-25 см,2,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Волкова, 28, корп. 2"
"№ 3641
 від 20.02.18","м. Кропивницький вул. Волкова, 28, корп. 2",48.49846674161251,32.225616165359696,КП «ЖЕО № 3» Міської ради міста Кропивницького,берест діам. 20-25 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Волкова, 28, корп. 2"
"№ 3642
 від 20.02.18","м. Кропивницький вул. Кропивницького, 80",48.50809346949087,32.2627878600491,КП «ЖЕО № 2» Міської ради міста Кропивницького,верба плакуча діам. 70-75 см,1,№ 735/03-01-06 від 15.03.18,15.03.18,True,№ 735/03-01-06,15.03.18,"м. Кропивницький вул. Кропивницького, 80"
"№ 3643
 від 20.02.18","м. Кропивницький вул. Поповича, 7-б",48.52433319827761,32.258243837855055,гр. Ткаченко Н.А.,ясен діам. 30-35 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Поповича, 7-б"
"№ 3644
 від 20.02.18","м. Кропивницький вул. Володі Дубініна, 9",48.473173483110784,32.30230090223557,гр. Губерт С.Ф.,акація діам. 30-35 см,1,№ 735/03-01-06 від 15.03.18,15.03.18,True,№ 735/03-01-06,15.03.18,"м. Кропивницький вул. Володі Дубініна, 9"
"№ 3645
 від 20.02.18","м. Кропивницький ДНЗ № 43 «Горобинка» вул. Васнецова, 4",48.51950889409375,32.28837675662195,МЧС,вишня діам. 20-25 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький ДНЗ № 43 «Горобинка» вул. Васнецова, 4"
"№ 3645
 від 20.02.18","м. Кропивницький ДНЗ № 43 «Горобинка» вул. Васнецова, 4",48.519191207514126,32.288879412562196,МЧС,бузок діам. 5-10 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький ДНЗ № 43 «Горобинка» вул. Васнецова, 4"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 4",48.53600979895255,32.27358016553307,КП «Благоустрій» МРМК»,тополя діам. 60-65 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 4"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Доброволського, 6",48.53640851305786,32.27275640466871,КП «Благоустрій» МРМК»,акація діам. 25-30 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Доброволського, 6"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Доброволського, 6",48.53666944140863,32.27282042816026,КП «Благоустрій» МРМК»,тополя діам. 40-+45 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Доброволського, 6"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 8",48.536940457608914,32.27204585179416,КП «Благоустрій» МРМК»,тополя діам. 55-65 см,5,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 8"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 8",48.537216035500364,32.272353282571935,КП «Благоустрій» МРМК»,тополя діам. 55-65 см,5,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 8"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 8",48.53690425839204,32.272255403043836,КП «Благоустрій» МРМК»,тополя діам. 55-65 см,5,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 8"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 8",48.53691327296156,32.272340673370536,КП «Благоустрій» МРМК»,тополя діам. 55-65 см,5,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 8"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 8",48.53725126703949,32.27231279432911,КП «Благоустрій» МРМК»,тополя діам. 55-65 см,5,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 8"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 9",48.536598831112485,32.271050449471524,КП «Благоустрій» МРМК»,тополя діам. 60-70 см,6,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 9"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 9",48.53630984253555,32.271360205095554,КП «Благоустрій» МРМК»,тополя діам. 60-70 см,6,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 9"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 9",48.53652597569475,32.2714011793721,КП «Благоустрій» МРМК»,тополя діам. 60-70 см,6,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 9"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 9",48.53626194910253,32.27140055143668,КП «Благоустрій» МРМК»,тополя діам. 60-70 см,6,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 9"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 9",48.53654115758281,32.27142583590929,КП «Благоустрій» МРМК»,тополя діам. 60-70 см,6,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 9"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 9",48.536269725526516,32.27134406894721,КП «Благоустрій» МРМК»,тополя діам. 60-70 см,6,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 9"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»",48.537391869309836,32.26912040900977,КП «Благоустрій» МРМК»,тополя діам. 55-60 см,4,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»",48.537113794862094,32.2691134554069,КП «Благоустрій» МРМК»,тополя діам. 55-60 см,4,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»",48.537095085627755,32.26945565500412,КП «Благоустрій» МРМК»,тополя діам. 55-60 см,4,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»",48.53710167924756,32.26943593419479,КП «Благоустрій» МРМК»,тополя діам. 55-60 см,4,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 17",48.53746275198811,32.26860768278457,КП «Благоустрій» МРМК»,тополя діам. 25-30 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 17"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 18",48.537773413990045,32.27091463051012,КП «Благоустрій» МРМК»,тополя діам. 45-55 см,4,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 18"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 18",48.538062614026416,32.2709437122394,КП «Благоустрій» МРМК»,тополя діам. 45-55 см,4,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 18"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 18",48.53774080133563,32.27124862178322,КП «Благоустрій» МРМК»,тополя діам. 45-55 см,4,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 18"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 18",48.53783733225546,32.27124276316734,КП «Благоустрій» МРМК»,тополя діам. 45-55 см,4,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 18"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 20",48.53820343227265,32.2702832963676,КП «Благоустрій» МРМК»,тополя діам. 35-50 см,2,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 20"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 20",48.53823371043674,32.27003363555695,КП «Благоустрій» МРМК»,тополя діам. 35-50 см,2,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 20"
"№ 3647
 від 27.02.18","м. Кропивницький вул. Соборна, 7-а",48.49904055726137,32.24889114561383,Управління Статистики,акація діам. 30-35 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Соборна, 7-а"
"№ 3647
 від 27.02.18","м. Кропивницький вул. Соборна, 7-а",48.49910949393892,32.24923580022517,Управління Статистики,шовковиця діам. 30-35 см,2,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Соборна, 7-а"
"№ 3647
 від 27.02.18","м. Кропивницький вул. Соборна, 7-а",48.49939650518996,32.24892360478714,Управління Статистики,шовковиця діам. 30-35 см,2,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Соборна, 7-а"
"№ 3647
 від 27.02.18","м. Кропивницький вул. Соборна, 7-а",48.499076973855615,32.248882338269766,Управління Статистики,вишня діам. 15-20 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Соборна, 7-а"
"№ 3647
 від 27.02.18","м. Кропивницький вул. Соборна, 7-а",48.499365966976356,32.24920047172762,Управління Статистики,липа діам. 30-35 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Соборна, 7-а"
"№ 3647
 від 27.02.18","м. Кропивницький вул. Соборна, 7-а",48.49910296428113,32.24887575584608,Управління Статистики,тополя діам. 50-55 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Соборна, 7-а"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.493560630379385,32.20899796362452,Управління освіти МРМК,вишня діам. 15-20 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.493573872532444,32.20905589649585,Управління освіти МРМК,акація діам. 20-25 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.49352092404762,32.20925244210939,Управління освіти МРМК,береза діам. 15-20 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.49357365184923,32.20898331031798,Управління освіти МРМК,абрикос діам. 35-40 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.49355606767229,32.20927432179125,Управління освіти МРМК,горобина діам. 10-15 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.493533886066906,32.20931244097202,Управління освіти МРМК,клен діам. 20-30 см,3,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.493771457630714,32.20934735870081,Управління освіти МРМК,клен діам. 20-30 см,3,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.49353844386456,32.20936907799332,Управління освіти МРМК,клен діам. 20-30 см,3,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3649
 від 07.03.18","м. Кропивницький вул. Михайлівська, 36-а (між під’їздами № 3 та № 4)",48.50953018016558,32.2726158404173,КП «ЖЕО № 2» Міської ради міста Кропивницького,акація діам. 20-25 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Михайлівська, 36-а"
"№ 3649
 від 07.03.18","м. Кропивницький вул. Тараса Карпи, 128",48.50410771246173,32.27776413708677,КП «ЖЕО № 2» Міської ради міста Кропивницького,акація діам. 30-35 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Тараса Карпи, 128"
"№ 3649
 від 07.03.18","м. Кропивницький вул. Тараса Карпи, 128",48.50411546858378,32.277815960639536,КП «ЖЕО № 2» Міської ради міста Кропивницького,тополя діам. 55-60 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Тараса Карпи, 128"
"№ 3649
 від 07.03.18","м. Кропивницький вул. Гагаріна, 18 (уздовж дороги біля будинку)",48.508038125532174,32.2626199712195,КП «ЖЕО № 2» Міської ради міста Кропивницького,клен діам. 30-35 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Гагаріна, 18"
"№ 3650
 від 07.03.18","м. Кропивницький вул. Євгена Тельнова, 5 (позаду під. № 1)",48.50351699073139,32.23240225111213,КП «ЖЕО № 3» Міської ради міста Кропивницького,вишня діам. 20-25 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Євгена Тельнова, 5"
"№ 3651
 від 07.03.18","м. Кропивницький вул. Євгена Тельнова, 8, корп. 6",48.5025106887448,32.22984115805501,КП «ЖЕО № 3» Міської ради міста Кропивницького,в'яз діам. 10-15 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 8, корп. 6"
"№ 3651
 від 07.03.18","м. Кропивницький вул. Євгена Тельнова, 8, корп. 6",48.502747908140215,32.229734863042715,КП «ЖЕО № 3» Міської ради міста Кропивницького,вишня діам. 20-25 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 8, корп. 6"
"№ 3651
 від 07.03.18","м. Кропивницький вул. Євгена Тельнова, 8, корп. 6",48.50244856935636,32.22980007094555,КП «ЖЕО № 3» Міської ради міста Кропивницького,яблуня діам. 20-25 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 8, корп. 6"
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.50777177293476,32.26315170559989,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,8,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.50775505586442,32.26278781564805,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,8,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.50779745805504,32.2627809571287,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,8,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.50810742153439,32.26313687797166,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,8,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.50779873834687,32.26309990529673,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,8,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.50805696275607,32.26284780686496,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,8,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.50773494467815,32.262783660266955,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,8,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.50804893625833,32.26279408594983,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,8,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.508033672029455,32.26202397729786,КП «Благоустрій» МРМК»,акація - діам. 20-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3653
 від 07.03.18","м. Кропивницький вул. Академіка Корольова, 7",48.50464888928763,32.234649903041735,КП «Благоустрій» МРМК»,клен діам. 40-45 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Академіка Корольова, 7"
"№ 3654
 від 07.03.18","м. Кропивницький вул. Володимирська, 54/35",48.507779638838784,32.262559338830684,КП «Благоустрій» МРМК»,каштан діам. 35-40 см,1,№ 735/03-01-06 від 15.03.18,15.03.18,True,№ 735/03-01-06,15.03.18,"м. Кропивницький вул. Володимирська, 54/35"
№ 3655 від 22.03.18,"м. Кропивницький вул. Гагаріна, 3-а (біля гаражів навпроти під. № 3)",48.50777753084434,32.26201728693487,КП «ЖЕО № 2» Міської ради міста Кропивницького,ясень діам. 35-40 см,1,№ 933/03-01-06 від 06.04.18,06.04.18,True,№ 933/03-01-06,06.04.18,"м. Кропивницький вул. Гагаріна, 3-а"
№ 3656 від 22.03.18,"м. Кропивницький вул. Євгена Тельнова, 9 корп. 2",48.5028808665754,32.22868541805652,КП «ЖЕО № 3» Міської ради міста Кропивницького,яблуня діам. 15-20 см,2,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 9 корп. 2"
№ 3656 від 22.03.18,"м. Кропивницький вул. Євгена Тельнова, 9 корп. 2",48.50295273252811,32.228970208743,КП «ЖЕО № 3» Міської ради міста Кропивницького,яблуня діам. 15-20 см,2,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 9 корп. 2"
1,1,858.9998855222029,137.0001824888725,1,1,1,1,1,False,1,1,1
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 46),48.50801609287211,32.273444978713755,КП «Благоустрій» МРМК»,липа діам. 35-40 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 60),48.50794534994435,32.27344871771449,КП «Благоустрій» МРМК»,акація діам. 40-45 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 66),48.508003565037846,32.273467990702585,КП «Благоустрій» МРМК»,липа діам. 45-50 см,2,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 66),48.508364236288315,32.27339544942989,КП «Благоустрій» МРМК»,липа діам. 45-50 см,2,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 68),48.50831163419415,32.27371483608891,КП «Благоустрій» МРМК»,липа діам. 20-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 80),48.508358065354,32.27339896394775,КП «Благоустрій» МРМК»,клен діам. 40-45 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 88),48.50828077905417,32.27340563542807,КП «Благоустрій» МРМК»,акація діам. 40-45 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги між буд. № 104 та 106),48.50835090790696,32.2734787288981,КП «Благоустрій» МРМК»,шовковиця діам. 35-40 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 115),48.50832931603296,32.27334300396918,КП «Благоустрій» МРМК»,липа діам. 25-30 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18","м. Кропивницький вул. Олександрійська, 29",48.505543783597865,32.28303253387043,КП «Благоустрій» МРМК»,акація діам. 50-55 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Олександрійська, 29"
"№ 3658
 від 22.03.18","м. Кропивницький вул. Єгорова, 5",48.51479474319232,32.269982333308334,КП «Благоустрій» МРМК»,акація діам. 125-130 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Єгорова, 5"
1,1,933.0001414201558,493.0001061919788,1,1,1,1,1,False,1,1,1
"№ 3658
 від 22.03.18","м. Кропивницький вул. Карабінерна, 30",48.506955660268325,32.27609829515471,КП «Благоустрій» МРМК»,клен діам. 25-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Карабінерна, 30"
"№ 3658
 від 22.03.18","м. Кропивницький вул. Карабінерна, 30",48.506976230510915,32.27614405067118,КП «Благоустрій» МРМК»,акація діам. 25-30 см,2,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Карабінерна, 30"
"№ 3658
 від 22.03.18","м. Кропивницький вул. Карабінерна, 30",48.50695542913267,32.27642219381599,КП «Благоустрій» МРМК»,акація діам. 25-30 см,2,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Карабінерна, 30"
