act_number,tree_adress,Latitude,Longitude,tree_cut_requester,tree_characteristics,number,date,cutting_act,was_cut,date_number,date_UTF,tree_adress_shorten
"№ 3646
 від 20.02.18","м. Кропивницький вул. Доброволського, 6",48.551459242591214,32.274679188366925,КП «Благоустрій» МРМК»,тополя діам. 40-+45 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Доброволського, 6"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 8",48.53894910843483,32.274029336209736,КП «Благоустрій» МРМК»,тополя діам. 55-65 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 8"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 8",48.53803721816886,32.27273203305209,КП «Благоустрій» МРМК»,тополя діам. 55-65 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 8"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 8",48.534928310843306,32.267689414837896,КП «Благоустрій» МРМК»,тополя діам. 55-65 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 8"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 8",48.5373345607945,32.26984048983926,КП «Благоустрій» МРМК»,тополя діам. 55-65 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 8"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 8",48.53926273119736,32.28055173295107,КП «Благоустрій» МРМК»,тополя діам. 55-65 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 8"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 9",48.53798349525044,32.283007993206795,КП «Благоустрій» МРМК»,тополя діам. 60-70 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 9"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 9",48.540149170723424,32.270684936666015,КП «Благоустрій» МРМК»,тополя діам. 60-70 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 9"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 9",48.536550915317434,32.274486843155245,КП «Благоустрій» МРМК»,тополя діам. 60-70 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 9"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 9",48.521865783077075,32.28354141942984,КП «Благоустрій» МРМК»,тополя діам. 60-70 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 9"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 9",48.531439873298076,32.28366276187154,КП «Благоустрій» МРМК»,тополя діам. 60-70 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 9"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 9",48.53280171212425,32.27046321691542,КП «Благоустрій» МРМК»,тополя діам. 60-70 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 9"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»",48.52264947646772,32.26374560757428,КП «Благоустрій» МРМК»,тополя діам. 55-60 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»",48.53594258402317,32.259412562148476,КП «Благоустрій» МРМК»,тополя діам. 55-60 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»",48.544906021462886,32.268125511896734,КП «Благоустрій» МРМК»,тополя діам. 55-60 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»",48.540117015300524,32.26473743916318,КП «Благоустрій» МРМК»,тополя діам. 55-60 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 13, біля кафе «Ребро»"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 17",48.53737227702462,32.27122848303144,КП «Благоустрій» МРМК»,тополя діам. 25-30 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 17"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 18",48.54106228760063,32.28235780037303,КП «Благоустрій» МРМК»,тополя діам. 45-55 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 18"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 18",48.539427018221424,32.26484865673809,КП «Благоустрій» МРМК»,тополя діам. 45-55 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 18"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 18",48.527871727975345,32.25787777935594,КП «Благоустрій» МРМК»,тополя діам. 45-55 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 18"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 18",48.53855009228519,32.27192343837829,КП «Благоустрій» МРМК»,тополя діам. 45-55 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 18"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 20",48.52773614736762,32.27570173028691,КП «Благоустрій» МРМК»,тополя діам. 35-50 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 20"
"№ 3646
 від 20.02.18","м. Кропивницький вул. Добровольського, 20",48.538394657813335,32.27004460888351,КП «Благоустрій» МРМК»,тополя діам. 35-50 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Добровольського, 20"
"№ 3647
 від 27.02.18","м. Кропивницький вул. Соборна, 7-а",48.48948512187935,32.25039704259012,Управління Статистики,акація діам. 30-35 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Соборна, 7-а"
"№ 3647
 від 27.02.18","м. Кропивницький вул. Соборна, 7-а",48.5141059896398,32.259780614982134,Управління Статистики,шовковиця діам. 30-35 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Соборна, 7-а"
"№ 3647
 від 27.02.18","м. Кропивницький вул. Соборна, 7-а",48.50988709217577,32.251301932736325,Управління Статистики,шовковиця діам. 30-35 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Соборна, 7-а"
"№ 3647
 від 27.02.18","м. Кропивницький вул. Соборна, 7-а",48.50260944426313,32.233593574287354,Управління Статистики,вишня діам. 15-20 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Соборна, 7-а"
"№ 3647
 від 27.02.18","м. Кропивницький вул. Соборна, 7-а",48.508996628969534,32.243919319721385,Управління Статистики,липа діам. 30-35 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Соборна, 7-а"
"№ 3647
 від 27.02.18","м. Кропивницький вул. Соборна, 7-а",48.488833699994714,32.25891994614394,Управління Статистики,тополя діам. 50-55 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Соборна, 7-а"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.503438128381454,32.21294930759245,Управління освіти МРМК,вишня діам. 15-20 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.488672008263855,32.21297270942219,Управління освіти МРМК,акація діам. 20-25 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.50765617635924,32.217714731083284,Управління освіти МРМК,береза діам. 15-20 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.485967395392294,32.199738220316625,Управління освіти МРМК,абрикос діам. 35-40 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.48074393293118,32.22155179935896,Управління освіти МРМК,горобина діам. 10-15 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.49163449975482,32.20811409802236,Управління освіти МРМК,клен діам. 20-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.48814447146658,32.194945481060984,Управління освіти МРМК,клен діам. 20-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3648
 від 27.02.18","м. Кропивницький вул. Космонавта Попова, 28/20 (на території ЗОШ № 35)",48.49471227696979,32.19582576277044,Управління освіти МРМК,клен діам. 20-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Космонавта Попова, 28/20"
"№ 3649
 від 07.03.18","м. Кропивницький вул. Михайлівська, 36-а (між під’їздами № 3 та № 4)",48.51300798247852,32.27061788800925,КП «ЖЕО № 2» Міської ради міста Кропивницького,акація діам. 20-25 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Михайлівська, 36-а"
"№ 3649
 від 07.03.18","м. Кропивницький вул. Тараса Карпи, 128",48.511552023168896,32.28309807323473,КП «ЖЕО № 2» Міської ради міста Кропивницького,акація діам. 30-35 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Тараса Карпи, 128"
"№ 3649
 від 07.03.18","м. Кропивницький вул. Тараса Карпи, 128",48.51362997550288,32.26136627061302,КП «ЖЕО № 2» Міської ради міста Кропивницького,тополя діам. 55-60 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Тараса Карпи, 128"
"№ 3649
 від 07.03.18","м. Кропивницький вул. Гагаріна, 18 (уздовж дороги біля будинку)",48.51177137509021,32.254945869262116,КП «ЖЕО № 2» Міської ради міста Кропивницького,клен діам. 30-35 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Гагаріна, 18"
"№ 3650
 від 07.03.18","м. Кропивницький вул. Євгена Тельнова, 5 (позаду під. № 1)",48.50764243399485,32.24516386795833,КП «ЖЕО № 3» Міської ради міста Кропивницького,вишня діам. 20-25 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Євгена Тельнова, 5"
"№ 3651
 від 07.03.18","м. Кропивницький вул. Євгена Тельнова, 8, корп. 6",48.493167431850566,32.241611861115146,КП «ЖЕО № 3» Міської ради міста Кропивницького,в'яз діам. 10-15 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 8, корп. 6"
"№ 3651
 від 07.03.18","м. Кропивницький вул. Євгена Тельнова, 8, корп. 6",48.50278323400011,32.226497807119905,КП «ЖЕО № 3» Міської ради міста Кропивницького,вишня діам. 20-25 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 8, корп. 6"
"№ 3651
 від 07.03.18","м. Кропивницький вул. Євгена Тельнова, 8, корп. 6",48.502615132757754,32.24138892510117,КП «ЖЕО № 3» Міської ради міста Кропивницького,яблуня діам. 20-25 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 8, корп. 6"
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.507891137633266,32.25395367765999,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.5031908352486,32.265019174639704,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.51258615163585,32.26550833616011,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.50020048163521,32.26970602954947,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.51430229205312,32.25331384472567,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.50980581862826,32.25093962176834,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.51483272799375,32.26557158907883,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.504342366137486,32.27577773177317,КП «Благоустрій» МРМК»,сосна діам. 15-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3652
 від 07.03.18",м. Кропивницький Лелеківський лісопарк,48.512311725234746,32.250020208890206,КП «Благоустрій» МРМК»,акація - діам. 20-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький Лелеківський лісопарк
"№ 3653
 від 07.03.18","м. Кропивницький вул. Академіка Корольова, 7",48.49519485413895,32.22193690606963,КП «Благоустрій» МРМК»,клен діам. 40-45 см,1,№ 818/03-01-06 від 26.03.18,26.03.18,True,№ 818/03-01-06,26.03.18,"м. Кропивницький вул. Академіка Корольова, 7"
"№ 3654
 від 07.03.18","м. Кропивницький вул. Володимирська, 54/35",48.511031301222076,32.249734822565195,КП «Благоустрій» МРМК»,каштан діам. 35-40 см,1,№ 735/03-01-06 від 15.03.18,15.03.18,True,№ 735/03-01-06,15.03.18,"м. Кропивницький вул. Володимирська, 54/35"
№ 3655 від 22.03.18,"м. Кропивницький вул. Гагаріна, 3-а (біля гаражів навпроти під. № 3)",48.51258736422581,32.2525583151639,КП «ЖЕО № 2» Міської ради міста Кропивницького,ясень діам. 35-40 см,1,№ 933/03-01-06 від 06.04.18,06.04.18,True,№ 933/03-01-06,06.04.18,"м. Кропивницький вул. Гагаріна, 3-а"
№ 3656 від 22.03.18,"м. Кропивницький вул. Євгена Тельнова, 9 корп. 2",48.50754428753245,32.22766429171636,КП «ЖЕО № 3» Міської ради міста Кропивницького,яблуня діам. 15-20 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 9 корп. 2"
№ 3656 від 22.03.18,"м. Кропивницький вул. Євгена Тельнова, 9 корп. 2",48.502094797407985,32.23025206783408,КП «ЖЕО № 3» Міської ради міста Кропивницького,яблуня діам. 15-20 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Євгена Тельнова, 9 корп. 2"
1,1,859.0004954871822,136.99865401947693,1,1,1,1,1,False,1,1,1
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 46),48.518185111116935,32.26895579577449,КП «Благоустрій» МРМК»,липа діам. 35-40 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 60),48.5069194153219,32.271705361111984,КП «Благоустрій» МРМК»,акація діам. 40-45 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 66),48.500768207805606,32.28575776839414,КП «Благоустрій» МРМК»,липа діам. 45-50 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 66),48.51227511034217,32.271077565818736,КП «Благоустрій» МРМК»,липа діам. 45-50 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 68),48.50356058540895,32.27129581665105,КП «Благоустрій» МРМК»,липа діам. 20-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 80),48.508426322432555,32.28850008979013,КП «Благоустрій» МРМК»,клен діам. 40-45 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 88),48.50587135578127,32.275448263686485,КП «Благоустрій» МРМК»,акація діам. 40-45 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги між буд. № 104 та 106),48.51875023304529,32.274896589866685,КП «Благоустрій» МРМК»,шовковиця діам. 35-40 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18",м. Кропивницький вул. Архітектора Паученка (уздовж дороги буд. № 115),48.50728585325119,32.26760868060947,КП «Благоустрій» МРМК»,липа діам. 25-30 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вул. Архітектора Паученка
"№ 3658
 від 22.03.18","м. Кропивницький вул. Олександрійська, 29",48.51465821176227,32.285017159250074,КП «Благоустрій» МРМК»,акація діам. 50-55 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Олександрійська, 29"
"№ 3658
 від 22.03.18","м. Кропивницький вул. Єгорова, 5",48.5055228885849,32.26500073604743,КП «Благоустрій» МРМК»,акація діам. 125-130 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Єгорова, 5"
1,1,933.0020511643468,493.00922641343334,1,1,1,1,1,False,1,1,1
"№ 3658
 від 22.03.18","м. Кропивницький вул. Карабінерна, 30",48.504363921298,32.288998632098895,КП «Благоустрій» МРМК»,клен діам. 25-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Карабінерна, 30"
"№ 3658
 від 22.03.18","м. Кропивницький вул. Карабінерна, 30",48.5044110808465,32.27171994014818,КП «Благоустрій» МРМК»,акація діам. 25-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Карабінерна, 30"
"№ 3658
 від 22.03.18","м. Кропивницький вул. Карабінерна, 30",48.5062589220813,32.285485610150545,КП «Благоустрій» МРМК»,акація діам. 25-30 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Карабінерна, 30"
"№ 3658
 від 22.03.18","м. Кропивницький вул. Карабінерна, 25",48.52140596873457,32.265099090254616,КП «Благоустрій» МРМК»,клен діам. 35-40 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Карабінерна, 25"
"№ 3658
 від 22.03.18","м. Кропивницький вул. Покровська, 47",48.51411788661428,32.277462033169684,КП «Благоустрій» МРМК»,акація діам. 30-35 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Покровська, 47"
"№ 3658
 від 22.03.18",м. Кропивницький сквер ім. Олександра Кондакова,48.50537670292744,32.26009812984595,КП «Благоустрій» МРМК»,абрикос діам. 25-30 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький сквер ім. Олександра Кондакова
"№ 3658
 від 22.03.18",м. Кропивницький сквер ім. Олександра Кондакова,48.522035128513345,32.26285410178844,КП «Благоустрій» МРМК»,тополя діам. 30-35,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький сквер ім. Олександра Кондакова
"№ 3658
 від 22.03.18",м. Кропивницький сквер ім. Олександра Кондакова,48.49976013423956,32.26025044789957,КП «Благоустрій» МРМК»,тополя діам. 30-35,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький сквер ім. Олександра Кондакова
"№ 3658
 від 22.03.18",м. Кропивницький сквер ім. Олександра Кондакова,48.4984205323912,32.25987304318112,КП «Благоустрій» МРМК»,береза діам. 20-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький сквер ім. Олександра Кондакова
"№ 3659
 від 02.04.18","м. Кропивницький вул. Віктора Чміленка, 109-а (у дворі)",48.50050607747578,32.28348661357491,КП «ЖЕО № 2» Міської ради міста Кропивницького,клен діам. 60-65 см,1,№ 933/03-01-06 від 06.04.18,06.04.18,True,№ 933/03-01-06,06.04.18,"м. Кропивницький вул. Віктора Чміленка, 109-а"
"№ 3660
 від 02.04.18","м. Кропивницький вул. Казанська, 13",48.556707266085525,32.22919233008806,Управління освіти,клен діам. 55-60 см,1,NotYet,NotYet,False,NotYet,NotYet,"м. Кропивницький вул. Казанська, 13"
"№ 3661
 від 02.04.18","м. Кропивницький пров. Херсонський, 4",48.49044428148851,32.27975251633148,КП «Благоустрій» МРМК»,липа діам. 30-35 см,1,№ 933/03-01-06 від 06.04.18,06.04.18,True,№ 933/03-01-06,06.04.18,"м. Кропивницький пров. Херсонський, 4"
"№ 3662
 від 02.04.18",м. Кропивницький вздовж русла річки Інгул (від гідротехнічної споруди КП «Теплоенергетик» до пішохідного мосту по вул. Київській),48.51827444234163,32.24567038334626,ГУ ЖКГ МР МК,верба плакуча 3 діам. 35-40 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3662
 від 02.04.18",м. Кропивницький вздовж русла річки Інгул (від гідротехнічної споруди КП «Теплоенергетик» до пішохідного мосту по вул. Київській),48.54378811961004,32.258140337897494,ГУ ЖКГ МР МК,тополя діам. 55-60 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3662
 від 02.04.18",м. Кропивницький вздовж русла річки Інгул (від гідротехнічної споруди КП «Теплоенергетик» до пішохідного мосту по вул. Київській),48.538670903234504,32.24923405110394,ГУ ЖКГ МР МК,верба плакуча діам. 30-40 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3662
 від 02.04.18",м. Кропивницький вздовж русла річки Інгул (від гідротехнічної споруди КП «Теплоенергетик» до пішохідного мосту по вул. Київській),48.52007219895951,32.24410363123819,ГУ ЖКГ МР МК,верба плакуча діам. 30-40 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3662
 від 02.04.18",м. Кропивницький вздовж русла річки Інгул (від гідротехнічної споруди КП «Теплоенергетик» до пішохідного мосту по вул. Київській),48.544070824895726,32.25927331769877,ГУ ЖКГ МР МК,клен 2 діам. 20-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3662
 від 02.04.18",м. Кропивницький вздовж русла річки Інгул (від гідротехнічної споруди КП «Теплоенергетик» до пішохідного мосту по вул. Київській),48.54195962805802,32.2373062242647,ГУ ЖКГ МР МК,клен 2 діам. 20-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3662
 від 02.04.18",м. Кропивницький вздовж русла річки Інгул (від гідротехнічної споруди КП «Теплоенергетик» до пішохідного мосту по вул. Київській),48.536365526134006,32.235462528943145,ГУ ЖКГ МР МК,клен діам. 15-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3662
 від 02.04.18",м. Кропивницький вздовж русла річки Інгул (від гідротехнічної споруди КП «Теплоенергетик» до пішохідного мосту по вул. Київській),48.53714991981683,32.236798441309965,ГУ ЖКГ МР МК,клен діам. 15-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3662
 від 02.04.18",м. Кропивницький вздовж русла річки Інгул (від гідротехнічної споруди КП «Теплоенергетик» до пішохідного мосту по вул. Київській),48.52927315648763,32.2335933774789,ГУ ЖКГ МР МК,клен діам. 15-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3662
 від 02.04.18",м. Кропивницький вздовж русла річки Інгул (від гідротехнічної споруди КП «Теплоенергетик» до пішохідного мосту по вул. Київській),48.5289997839268,32.25278452746619,ГУ ЖКГ МР МК,клен діам. 15-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3662
 від 02.04.18",м. Кропивницький вздовж русла річки Інгул (від гідротехнічної споруди КП «Теплоенергетик» до пішохідного мосту по вул. Київській),48.517675637417625,32.236067781642895,ГУ ЖКГ МР МК,клен діам. 15-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
"№ 3662
 від 02.04.18",м. Кропивницький вздовж русла річки Інгул (від гідротехнічної споруди КП «Теплоенергетик» до пішохідного мосту по вул. Київській),48.54273941314077,32.25158620775488,ГУ ЖКГ МР МК,клен діам. 15-25 см,1,NotYet,NotYet,False,NotYet,NotYet,м. Кропивницький вздовж русла річки Інгул
